DATE_TIME,PLANT_ID,SOURCE_KEY,DC_POWER,AC_POWER,DAILY_YIELD,TOTAL_YIELD
2026-08-28 04:45:00,4135001,INV01,8.036,7.795,0.014,654454.214
2026-08-28 04:45:00,4135001,INV02,17.163,16.648,0.037,884929.602
2026-08-28 04:45:00,4135001,INV03,14.924,14.476,0.033,797417.504
2026-08-28 04:45:00,4135001,INV04,6.161,5.976,0.038,744090.444
2026-08-28 05:00:00,4135001,INV01,0.0,0.0,0.014,654454.214
2026-08-28 05:00:00,4135001,INV02,16.255,15.768,0.041,884929.606
2026-08-28 05:00:00,4135001,INV03,0.0,0.0,0.033,797417.504
2026-08-28 05:00:00,4135001,INV04,0.0,0.0,0.038,744090.444
2026-08-28 05:15:00,4135001,INV01,0.0,0.0,0.014,654454.214
2026-08-28 05:15:00,4135001,INV02,4.37,4.239,0.042,884929.607
2026-08-28 05:15:00,4135001,INV03,4.368,4.237,0.034,797417.505
2026-08-28 05:15:00,4135001,INV04,8.094,7.851,0.04,744090.446
2026-08-28 05:30:00,4135001,INV01,0.0,0.0,0.014,654454.214
2026-08-28 05:30:00,4135001,INV02,15.51,15.045,0.045,884929.611
2026-08-28 05:30:00,4135001,INV03,3.666,3.556,0.035,797417.506
2026-08-28 05:30:00,4135001,INV04,0.0,0.0,0.04,744090.446
2026-08-28 05:45:00,4135001,INV01,0.0,0.0,0.014,654454.214
2026-08-28 05:45:00,4135001,INV02,10.665,10.345,0.048,884929.614
2026-08-28 05:45:00,4135001,INV03,1.416,1.374,0.035,797417.506
2026-08-28 05:45:00,4135001,INV04,1.842,1.787,0.04,744090.446
2026-08-28 06:00:00,4135001,INV01,1625.67,1576.9,0.408,654454.609
2026-08-28 06:00:00,4135001,INV02,1725.83,1674.055,0.466,884930.032
2026-08-28 06:00:00,4135001,INV03,1664.724,1614.783,0.439,797417.91
2026-08-28 06:00:00,4135001,INV04,1656.385,1606.694,0.442,744090.848
2026-08-28 06:15:00,4135001,INV01,3804.434,3690.301,1.331,654455.531
2026-08-28 06:15:00,4135001,INV02,3926.738,3808.935,1.419,884930.985
2026-08-28 06:15:00,4135001,INV03,3967.543,3848.517,1.401,797418.872
2026-08-28 06:15:00,4135001,INV04,4014.584,3894.146,1.416,744091.821
2026-08-28 06:30:00,4135001,INV01,2910.085,2822.782,2.036,654456.237
2026-08-28 06:30:00,4135001,INV02,2887.659,2801.029,2.119,884931.685
2026-08-28 06:30:00,4135001,INV03,3061.946,2970.088,2.144,797419.615
2026-08-28 06:30:00,4135001,INV04,2886.295,2799.706,2.115,744092.521
2026-08-28 06:45:00,4135001,INV01,5519.621,5354.033,3.375,654457.575
2026-08-28 06:45:00,4135001,INV02,5602.306,5434.237,3.477,884933.043
2026-08-28 06:45:00,4135001,INV03,5425.118,5262.364,3.459,797420.93
2026-08-28 06:45:00,4135001,INV04,5533.057,5367.065,3.457,744093.863
2026-08-28 07:00:00,4135001,INV01,3691.929,3581.171,4.27,654458.471
2026-08-28 07:00:00,4135001,INV02,3697.123,3586.209,4.374,884933.94
2026-08-28 07:00:00,4135001,INV03,3719.129,3607.555,4.361,797421.832
2026-08-28 07:00:00,4135001,INV04,3800.141,3686.137,4.379,744094.785
2026-08-28 07:15:00,4135001,INV01,4353.278,4222.68,5.326,654459.526
2026-08-28 07:15:00,4135001,INV02,4297.57,4168.643,5.416,884934.982
2026-08-28 07:15:00,4135001,INV03,4360.635,4229.816,5.419,797422.89
2026-08-28 07:15:00,4135001,INV04,4534.927,4398.879,5.479,744095.884
2026-08-28 07:30:00,4135001,INV01,7557.045,7330.334,7.158,654461.359
2026-08-28 07:30:00,4135001,INV02,7517.846,7292.311,7.239,884936.805
2026-08-28 07:30:00,4135001,INV03,7852.219,7616.652,7.323,797424.794
2026-08-28 07:30:00,4135001,INV04,7715.21,7483.753,7.349,744097.755
2026-08-28 07:45:00,4135001,INV01,5640.085,5470.882,8.526,654462.727
2026-08-28 07:45:00,4135001,INV02,5766.658,5593.659,8.638,884938.204
2026-08-28 07:45:00,4135001,INV03,5666.448,5496.455,8.697,797426.168
2026-08-28 07:45:00,4135001,INV04,5800.659,5626.639,8.756,744099.162
2026-08-28 08:00:00,4135001,INV01,8522.46,8266.786,10.593,654464.793
2026-08-28 08:00:00,4135001,INV02,7988.584,7748.926,10.575,884940.141
2026-08-28 08:00:00,4135001,INV03,8141.255,7897.018,10.671,797428.142
2026-08-28 08:00:00,4135001,INV04,8277.907,8029.57,10.763,744101.169
2026-08-28 08:15:00,4135001,INV01,8777.4,8514.078,12.721,654466.922
2026-08-28 08:15:00,4135001,INV02,9173.032,8897.841,12.799,884942.365
2026-08-28 08:15:00,4135001,INV03,8780.896,8517.469,12.801,797430.272
2026-08-28 08:15:00,4135001,INV04,9233.589,8956.582,13.003,744103.408
2026-08-28 08:30:00,4135001,INV01,11524.262,11178.534,15.516,654469.716
2026-08-28 08:30:00,4135001,INV02,11631.589,11282.641,15.62,884945.186
2026-08-28 08:30:00,4135001,INV03,11653.576,11303.969,15.627,797433.098
2026-08-28 08:30:00,4135001,INV04,11753.39,11400.788,15.853,744106.259
2026-08-28 08:45:00,4135001,INV01,13004.764,12614.621,18.67,654472.87
2026-08-28 08:45:00,4135001,INV02,12867.34,12481.32,18.74,884948.306
2026-08-28 08:45:00,4135001,INV03,12482.664,12108.184,18.654,797436.125
2026-08-28 08:45:00,4135001,INV04,12297.758,11928.825,18.835,744109.241
2026-08-28 09:00:00,4135001,INV01,13879.429,13463.046,22.035,654476.236
2026-08-28 09:00:00,4135001,INV02,14394.444,13962.611,22.231,884951.797
2026-08-28 09:00:00,4135001,INV03,14452.222,14018.655,22.158,797439.629
2026-08-28 09:00:00,4135001,INV04,14341.492,13911.247,22.313,744112.719
2026-08-28 09:15:00,4135001,INV01,6668.938,6468.869,23.652,654477.853
2026-08-28 09:15:00,4135001,INV02,14353.026,13922.435,25.712,884955.278
2026-08-28 09:15:00,4135001,INV03,14701.139,14260.104,25.723,797443.194
2026-08-28 09:15:00,4135001,INV04,13998.79,13578.826,25.708,744116.113
2026-08-28 09:30:00,4135001,INV01,15354.376,14893.745,27.376,654481.577
2026-08-28 09:30:00,4135001,INV02,15609.653,15141.364,29.497,884959.063
2026-08-28 09:30:00,4135001,INV03,15191.659,14735.909,29.407,797446.878
2026-08-28 09:30:00,4135001,INV04,15464.083,15000.16,29.458,744119.863
2026-08-28 09:45:00,4135001,INV01,15700.15,15229.146,31.183,654485.384
2026-08-28 09:45:00,4135001,INV02,15809.208,15334.932,33.331,884962.897
2026-08-28 09:45:00,4135001,INV03,15009.863,14559.567,33.047,797450.518
2026-08-28 09:45:00,4135001,INV04,15463.108,14999.215,33.207,744123.613
2026-08-28 10:00:00,4135001,INV01,18065.408,17523.446,35.564,654489.765
2026-08-28 10:00:00,4135001,INV02,17681.475,17151.031,37.618,884967.184
2026-08-28 10:00:00,4135001,INV03,18148.843,17604.377,37.448,797454.919
2026-08-28 10:00:00,4135001,INV04,17883.125,17346.631,37.544,744127.95
2026-08-28 10:15:00,4135001,INV01,20958.373,20329.621,40.646,654494.847
2026-08-28 10:15:00,4135001,INV02,20204.732,19598.591,42.518,884972.084
2026-08-28 10:15:00,4135001,INV03,20843.387,20218.085,42.503,797459.974
2026-08-28 10:15:00,4135001,INV04,20494.52,19879.684,42.514,744132.92
2026-08-28 10:30:00,4135001,INV01,21764.898,21111.951,45.924,654500.125
2026-08-28 10:30:00,4135001,INV02,22336.684,21666.584,47.935,884977.501
2026-08-28 10:30:00,4135001,INV03,21383.563,20742.057,47.688,797465.159
2026-08-28 10:30:00,4135001,INV04,21584.514,20936.979,47.748,744138.154
2026-08-28 10:45:00,4135001,INV01,22318.707,21649.146,51.337,654505.537
2026-08-28 10:45:00,4135001,INV02,21590.03,20942.329,53.17,884982.736
2026-08-28 10:45:00,4135001,INV03,21721.375,21069.734,52.956,797470.427
2026-08-28 10:45:00,4135001,INV04,22431.852,21758.897,53.188,744143.594
2026-08-28 11:00:00,4135001,INV01,25161.975,24407.115,57.439,654511.639
2026-08-28 11:00:00,4135001,INV02,26173.367,25388.166,59.517,884989.083
2026-08-28 11:00:00,4135001,INV03,26350.759,25560.236,59.346,797476.817
2026-08-28 11:00:00,4135001,INV04,25513.009,24747.619,59.375,744149.781
2026-08-28 11:15:00,4135001,INV01,28006.722,27166.521,64.23,654518.431
2026-08-28 11:15:00,4135001,INV02,26783.558,25980.051,66.012,884995.578
2026-08-28 11:15:00,4135001,INV03,25947.383,25168.962,65.638,797483.109
2026-08-28 11:15:00,4135001,INV04,26257.821,25470.086,65.742,744156.148
2026-08-28 11:30:00,4135001,INV01,26540.023,25743.822,70.666,654524.867
2026-08-28 11:30:00,4135001,INV02,27155.947,26341.269,72.598,885002.164
2026-08-28 11:30:00,4135001,INV03,26877.834,26071.499,72.156,797489.627
2026-08-28 11:30:00,4135001,INV04,27916.75,27079.247,72.512,744162.918
2026-08-28 11:45:00,4135001,INV01,22811.512,22127.167,76.198,654530.399
2026-08-28 11:45:00,4135001,INV02,24303.551,23574.444,78.491,885008.057
2026-08-28 11:45:00,4135001,INV03,23139.582,22445.395,77.767,797495.238
2026-08-28 11:45:00,4135001,INV04,23125.964,22432.185,78.12,744168.526
2026-08-28 12:00:00,4135001,INV01,25413.507,24651.101,82.361,654536.561
2026-08-28 12:00:00,4135001,INV02,25454.836,24691.191,84.664,885014.23
2026-08-28 12:00:00,4135001,INV03,25589.2,24821.524,83.973,797501.444
2026-08-28 12:00:00,4135001,INV04,25692.382,24921.61,84.351,744174.756
2026-08-28 12:15:00,4135001,INV01,25091.539,24338.793,88.445,654542.646
2026-08-28 12:15:00,4135001,INV02,25275.226,24516.97,90.793,885020.359
2026-08-28 12:15:00,4135001,INV03,26307.639,25518.409,90.352,797507.823
2026-08-28 12:15:00,4135001,INV04,24432.586,23699.608,90.276,744180.681
2026-08-28 12:30:00,4135001,INV01,25963.85,25184.935,94.742,654548.942
2026-08-28 12:30:00,4135001,INV02,27293.63,26474.821,97.412,885026.978
2026-08-28 12:30:00,4135001,INV03,25958.786,25180.022,96.647,797514.118
2026-08-28 12:30:00,4135001,INV04,27627.564,26798.738,96.975,744187.381
2026-08-28 12:45:00,4135001,INV01,25062.588,24310.71,100.819,654555.02
2026-08-28 12:45:00,4135001,INV02,23969.365,23250.284,103.225,885032.791
2026-08-28 12:45:00,4135001,INV03,23985.214,23265.658,102.464,797519.935
2026-08-28 12:45:00,4135001,INV04,24204.867,23478.721,102.845,744193.251
2026-08-28 13:00:00,4135001,INV01,26171.205,25386.069,107.166,654561.366
2026-08-28 13:00:00,4135001,INV02,24628.032,23889.191,109.197,885038.763
2026-08-28 13:00:00,4135001,INV03,25125.532,24371.766,108.557,797526.028
2026-08-28 13:00:00,4135001,INV04,25968.012,25188.972,109.142,744199.548
2026-08-28 13:15:00,4135001,INV01,24283.895,23555.378,113.055,654567.255
2026-08-28 13:15:00,4135001,INV02,24659.926,23920.128,115.177,885044.743
2026-08-28 13:15:00,4135001,INV03,25054.468,24302.834,114.632,797532.103
2026-08-28 13:15:00,4135001,INV04,24650.463,23910.949,115.12,744205.526
2026-08-28 13:30:00,4135001,INV01,24181.629,23456.18,118.919,654573.119
2026-08-28 13:30:00,4135001,INV02,22495.39,21820.528,120.632,885050.198
2026-08-28 13:30:00,4135001,INV03,23761.221,23048.384,120.394,797537.866
2026-08-28 13:30:00,4135001,INV04,23720.369,23008.758,120.872,744211.278
2026-08-28 13:45:00,4135001,INV01,22282.372,21613.901,124.322,654578.523
2026-08-28 13:45:00,4135001,INV02,22080.512,21418.097,125.987,885055.553
2026-08-28 13:45:00,4135001,INV03,22755.791,22073.117,125.913,797543.384
2026-08-28 13:45:00,4135001,INV04,23528.663,22822.803,126.578,744216.984
2026-08-28 14:00:00,4135001,INV01,21105.496,20472.331,129.44,654583.641
2026-08-28 14:00:00,4135001,INV02,21382.137,20740.673,131.172,885060.738
2026-08-28 14:00:00,4135001,INV03,21956.978,21298.269,131.237,797548.708
2026-08-28 14:00:00,4135001,INV04,21541.594,20895.346,131.802,744222.207
2026-08-28 14:15:00,4135001,INV01,19358.516,18777.76,134.135,654588.335
2026-08-28 14:15:00,4135001,INV02,18667.179,18107.163,135.699,885065.264
2026-08-28 14:15:00,4135001,INV03,19441.317,18858.078,135.952,797553.423
2026-08-28 14:15:00,4135001,INV04,19054.145,18482.52,136.422,744226.828
2026-08-28 14:30:00,4135001,INV01,20714.822,20093.377,139.158,654593.359
2026-08-28 14:30:00,4135001,INV02,19911.465,19314.121,140.527,885070.093
2026-08-28 14:30:00,4135001,INV03,20006.651,19406.452,140.803,797558.274
2026-08-28 14:30:00,4135001,INV04,20830.227,20205.321,141.474,744231.879
2026-08-28 14:45:00,4135001,INV01,17989.597,17449.909,143.521,654597.721
2026-08-28 14:45:00,4135001,INV02,17861.416,17325.574,144.859,885074.424
2026-08-28 14:45:00,4135001,INV03,18112.96,17569.571,145.196,797562.667
2026-08-28 14:45:00,4135001,INV04,17615.64,17087.171,145.745,744236.151
2026-08-28 15:00:00,4135001,INV01,14328.521,13898.665,146.995,654601.196
2026-08-28 15:00:00,4135001,INV02,14494.655,14059.816,148.373,885077.939
2026-08-28 15:00:00,4135001,INV03,13593.578,13185.771,148.492,797565.963
2026-08-28 15:00:00,4135001,INV04,13741.084,13328.851,149.078,744239.483
2026-08-28 15:15:00,4135001,INV01,16628.67,16129.81,151.028,654605.228
2026-08-28 15:15:00,4135001,INV02,16915.291,16407.832,152.475,885082.041
2026-08-28 15:15:00,4135001,INV03,16279.285,15790.906,152.44,797569.911
2026-08-28 15:15:00,4135001,INV04,16073.089,15590.896,152.975,744243.381
2026-08-28 15:30:00,4135001,INV01,11981.97,11622.511,153.933,654608.134
2026-08-28 15:30:00,4135001,INV02,11999.124,11639.15,155.385,885084.951
2026-08-28 15:30:00,4135001,INV03,11921.034,11563.403,155.331,797572.802
2026-08-28 15:30:00,4135001,INV04,12510.174,12134.869,156.009,744246.415
2026-08-28 15:45:00,4135001,INV01,11009.905,10679.608,156.603,654610.804
2026-08-28 15:45:00,4135001,INV02,11092.142,10759.378,158.075,885087.641
2026-08-28 15:45:00,4135001,INV03,10493.002,10178.211,157.875,797575.346
2026-08-28 15:45:00,4135001,INV04,11035.769,10704.695,158.685,744249.091
2026-08-28 16:00:00,4135001,INV01,12334.255,11964.227,159.594,654613.795
2026-08-28 16:00:00,4135001,INV02,13026.479,12635.685,161.234,885090.8
2026-08-28 16:00:00,4135001,INV03,12941.739,12553.487,161.014,797578.485
2026-08-28 16:00:00,4135001,INV04,12540.838,12164.612,161.726,744252.132
2026-08-28 16:15:00,4135001,INV01,7873.945,7637.727,161.504,654615.704
2026-08-28 16:15:00,4135001,INV02,8076.971,7834.661,163.193,885092.759
2026-08-28 16:15:00,4135001,INV03,7729.169,7497.294,162.888,797580.359
2026-08-28 16:15:00,4135001,INV04,8047.802,7806.368,163.678,744254.084
2026-08-28 16:30:00,4135001,INV01,2819.137,2734.563,162.187,654616.388
2026-08-28 16:30:00,4135001,INV02,7530.535,7304.619,165.019,885094.585
2026-08-28 16:30:00,4135001,INV03,7612.886,7384.499,164.734,797582.205
2026-08-28 16:30:00,4135001,INV04,7855.109,7619.456,165.583,744255.989
2026-08-28 16:45:00,4135001,INV01,6675.503,6475.238,163.806,654618.007
2026-08-28 16:45:00,4135001,INV02,6909.141,6701.867,166.694,885096.26
2026-08-28 16:45:00,4135001,INV03,7006.295,6796.106,166.433,797583.904
2026-08-28 16:45:00,4135001,INV04,6727.269,6525.451,167.214,744257.62
2026-08-28 17:00:00,4135001,INV01,4837.984,4692.844,164.979,654619.18
2026-08-28 17:00:00,4135001,INV02,4942.816,4794.532,167.893,885097.459
2026-08-28 17:00:00,4135001,INV03,5045.644,4894.274,167.657,797585.128
2026-08-28 17:00:00,4135001,INV04,5065.026,4913.075,168.442,744258.848
2026-08-28 17:15:00,4135001,INV01,4879.766,4733.373,166.163,654620.363
2026-08-28 17:15:00,4135001,INV02,4830.046,4685.144,169.064,885098.63
2026-08-28 17:15:00,4135001,INV03,4805.237,4661.08,168.822,797586.293
2026-08-28 17:15:00,4135001,INV04,4931.23,4783.293,169.638,744260.044
2026-08-28 17:30:00,4135001,INV01,4233.296,4106.297,167.189,654621.39
2026-08-28 17:30:00,4135001,INV02,4146.703,4022.302,170.07,885099.636
2026-08-28 17:30:00,4135001,INV03,4104.089,3980.966,169.817,797587.288
2026-08-28 17:30:00,4135001,INV04,4064.286,3942.358,170.624,744261.03
2026-08-28 17:45:00,4135001,INV01,3825.059,3710.307,168.117,654622.317
2026-08-28 17:45:00,4135001,INV02,3980.141,3860.737,171.035,885100.601
2026-08-28 17:45:00,4135001,INV03,3749.369,3636.888,170.727,797588.198
2026-08-28 17:45:00,4135001,INV04,3767.052,3654.041,171.537,744261.943
2026-08-28 18:00:00,4135001,INV01,2398.822,2326.857,168.699,654622.899
2026-08-28 18:00:00,4135001,INV02,2272.003,2203.843,171.586,885101.152
2026-08-28 18:00:00,4135001,INV03,2345.177,2274.822,171.295,797588.766
2026-08-28 18:00:00,4135001,INV04,2394.182,2322.357,172.118,744262.524
2026-08-28 18:15:00,4135001,INV01,2743.915,2661.597,169.364,654623.565
2026-08-28 18:15:00,4135001,INV02,2697.745,2616.812,172.24,885101.806
2026-08-28 18:15:00,4135001,INV03,2591.438,2513.695,171.924,797589.395
2026-08-28 18:15:00,4135001,INV04,2747.58,2665.152,172.784,744263.19
2026-08-28 18:30:00,4135001,INV01,2142.584,2078.306,169.884,654624.084
2026-08-28 18:30:00,4135001,INV02,2047.803,1986.369,172.737,885102.303
2026-08-28 18:30:00,4135001,INV03,2184.057,2118.535,172.453,797589.924
2026-08-28 18:30:00,4135001,INV04,2101.405,2038.363,173.294,744263.7
2026-08-28 18:45:00,4135001,INV01,13.025,12.634,169.887,654624.087
2026-08-28 18:45:00,4135001,INV02,0.0,0.0,172.737,885102.303
2026-08-28 18:45:00,4135001,INV03,4.426,4.293,172.454,797589.925
2026-08-28 18:45:00,4135001,INV04,0.0,0.0,173.294,744263.7
2026-08-28 19:00:00,4135001,INV01,0.0,0.0,169.887,654624.087
2026-08-28 19:00:00,4135001,INV02,26.779,25.976,172.743,885102.309
2026-08-28 19:00:00,4135001,INV03,4.866,4.72,172.456,797589.927
2026-08-28 19:00:00,4135001,INV04,0.0,0.0,173.294,744263.7
2026-08-28 19:15:00,4135001,INV01,22.158,21.494,169.892,654624.093
2026-08-28 19:15:00,4135001,INV02,0.0,0.0,172.743,885102.309
2026-08-28 19:15:00,4135001,INV03,0.0,0.0,172.456,797589.927
2026-08-28 19:15:00,4135001,INV04,0.0,0.0,173.294,744263.7
2026-08-28 19:30:00,4135001,INV01,3.763,3.65,169.893,654624.094
2026-08-28 19:30:00,4135001,INV02,16.048,15.567,172.747,885102.313
2026-08-28 19:30:00,4135001,INV03,3.247,3.149,172.456,797589.927
2026-08-28 19:30:00,4135001,INV04,4.061,3.939,173.295,744263.701
2026-08-28 19:45:00,4135001,INV01,0.0,0.0,169.893,654624.094
2026-08-28 19:45:00,4135001,INV02,0.0,0.0,172.747,885102.313
2026-08-28 19:45:00,4135001,INV03,1.614,1.565,172.457,797589.928
2026-08-28 19:45:00,4135001,INV04,0.0,0.0,173.295,744263.701
2026-08-28 20:00:00,4135001,INV01,20.246,19.639,169.898,654624.098
2026-08-28 20:00:00,4135001,INV02,0.0,0.0,172.747,885102.313
2026-08-28 20:00:00,4135001,INV03,7.734,7.502,172.459,797589.93
2026-08-28 20:00:00,4135001,INV04,8.815,8.55,173.297,744263.703
2026-08-28 20:15:00,4135001,INV01,29.191,28.316,169.905,654624.106
2026-08-28 20:15:00,4135001,INV02,5.072,4.92,172.748,885102.314
2026-08-28 20:15:00,4135001,INV03,0.0,0.0,172.459,797589.93
2026-08-28 20:15:00,4135001,INV04,0.0,0.0,173.297,744263.703
2026-08-28 20:30:00,4135001,INV01,0.0,0.0,169.905,654624.106
2026-08-28 20:30:00,4135001,INV02,5.591,5.424,172.75,885102.316
2026-08-28 20:30:00,4135001,INV03,9.687,9.396,172.461,797589.932
2026-08-28 20:30:00,4135001,INV04,0.0,0.0,173.297,744263.703
2026-08-28 20:45:00,4135001,INV01,0.0,0.0,169.905,654624.106
2026-08-28 20:45:00,4135001,INV02,34.177,33.152,172.758,885102.324
2026-08-28 20:45:00,4135001,INV03,0.0,0.0,172.461,797589.932
2026-08-28 20:45:00,4135001,INV04,11.9,11.543,173.3,744263.706
2026-08-28 21:00:00,4135001,INV01,9.528,9.243,169.907,654624.108
2026-08-28 21:00:00,4135001,INV02,0.0,0.0,172.758,885102.324
2026-08-28 21:00:00,4135001,INV03,0.0,0.0,172.461,797589.932
2026-08-28 21:00:00,4135001,INV04,0.0,0.0,173.3,744263.706
2026-08-28 21:15:00,4135001,INV01,15.759,15.286,169.911,654624.112
2026-08-28 21:15:00,4135001,INV02,0.0,0.0,172.758,885102.324
2026-08-28 21:15:00,4135001,INV03,25.793,25.019,172.467,797589.938
2026-08-28 21:15:00,4135001,INV04,2.217,2.15,173.3,744263.706
2026-08-28 21:30:00,4135001,INV01,2.991,2.902,169.912,654624.112
2026-08-28 21:30:00,4135001,INV02,0.0,0.0,172.758,885102.324
2026-08-28 21:30:00,4135001,INV03,4.479,4.345,172.468,797589.939
2026-08-28 21:30:00,4135001,INV04,0.0,0.0,173.3,744263.706
2026-08-28 21:45:00,4135001,INV01,0.0,0.0,169.912,654624.112
2026-08-28 21:45:00,4135001,INV02,0.0,0.0,172.758,885102.324
2026-08-28 21:45:00,4135001,INV03,0.0,0.0,172.468,797589.939
2026-08-28 21:45:00,4135001,INV04,0.0,0.0,173.3,744263.706
2026-08-28 22:00:00,4135001,INV01,0.0,0.0,169.912,654624.112
2026-08-28 22:00:00,4135001,INV02,14.322,13.893,172.761,885102.327
2026-08-28 22:00:00,4135001,INV03,5.829,5.654,172.47,797589.941
2026-08-28 22:00:00,4135001,INV04,0.0,0.0,173.3,744263.706
2026-08-28 22:15:00,4135001,INV01,11.316,10.977,169.915,654624.115
2026-08-28 22:15:00,4135001,INV02,0.0,0.0,172.761,885102.327
2026-08-28 22:15:00,4135001,INV03,0.708,0.686,172.47,797589.941
2026-08-28 22:15:00,4135001,INV04,36.003,34.923,173.309,744263.715
2026-08-28 22:30:00,4135001,INV01,22.996,22.306,169.92,654624.121
2026-08-28 22:30:00,4135001,INV02,0.0,0.0,172.761,885102.327
2026-08-28 22:30:00,4135001,INV03,0.0,0.0,172.47,797589.941
2026-08-28 22:30:00,4135001,INV04,13.312,12.913,173.312,744263.718
2026-08-28 22:45:00,4135001,INV01,0.0,0.0,169.92,654624.121
2026-08-28 22:45:00,4135001,INV02,0.0,0.0,172.761,885102.327
2026-08-28 22:45:00,4135001,INV03,0.0,0.0,172.47,797589.941
2026-08-28 22:45:00,4135001,INV04,0.0,0.0,173.312,744263.718
2026-08-28 23:00:00,4135001,INV01,0.0,0.0,169.92,654624.121
2026-08-28 23:00:00,4135001,INV02,0.0,0.0,172.761,885102.327
2026-08-28 23:00:00,4135001,INV03,9.298,9.019,172.472,797589.943
2026-08-28 23:00:00,4135001,INV04,1.57,1.522,173.313,744263.719
2026-08-28 23:15:00,4135001,INV01,0.0,0.0,169.92,654624.121
2026-08-28 23:15:00,4135001,INV02,10.957,10.628,172.764,885102.33
2026-08-28 23:15:00,4135001,INV03,12.711,12.33,172.475,797589.946
2026-08-28 23:15:00,4135001,INV04,0.0,0.0,173.313,744263.719
2026-08-28 23:30:00,4135001,INV01,0.0,0.0,169.92,654624.121
2026-08-28 23:30:00,4135001,INV02,18.091,17.548,172.768,885102.334
2026-08-28 23:30:00,4135001,INV03,0.0,0.0,172.475,797589.946
2026-08-28 23:30:00,4135001,INV04,0.0,0.0,173.313,744263.719
2026-08-28 23:45:00,4135001,INV01,0.0,0.0,169.92,654624.121
2026-08-28 23:45:00,4135001,INV02,0.0,0.0,172.768,885102.334
2026-08-28 23:45:00,4135001,INV03,0.0,0.0,172.475,797589.946
2026-08-28 23:45:00,4135001,INV04,5.585,5.418,173.314,744263.72
2026-08-29 00:00:00,4135001,INV01,0.0,0.0,0.0,654624.121
2026-08-29 00:00:00,4135001,INV02,10.173,9.868,0.002,885102.337
2026-08-29 00:00:00,4135001,INV03,0.0,0.0,0.0,797589.946
2026-08-29 00:00:00,4135001,INV04,2.406,2.334,0.001,744263.72
2026-08-29 00:15:00,4135001,INV01,23.482,22.778,0.006,654624.126
2026-08-29 00:15:00,4135001,INV02,8.868,8.602,0.005,885102.339
2026-08-29 00:15:00,4135001,INV03,1.765,1.712,0.0,797589.947
2026-08-29 00:15:00,4135001,INV04,0.0,0.0,0.001,744263.72
2026-08-29 00:30:00,4135001,INV01,19.948,19.349,0.011,654624.131
2026-08-29 00:30:00,4135001,INV02,11.08,10.748,0.007,885102.342
2026-08-29 00:30:00,4135001,INV03,0.0,0.0,0.0,797589.947
2026-08-29 00:30:00,4135001,INV04,20.958,20.329,0.006,744263.726
2026-08-29 00:45:00,4135001,INV01,0.0,0.0,0.011,654624.131
2026-08-29 00:45:00,4135001,INV02,0.0,0.0,0.007,885102.342
2026-08-29 00:45:00,4135001,INV03,0.0,0.0,0.0,797589.947
2026-08-29 00:45:00,4135001,INV04,1.631,1.582,0.006,744263.726
2026-08-29 01:00:00,4135001,INV01,0.0,0.0,0.011,654624.131
2026-08-29 01:00:00,4135001,INV02,0.0,0.0,0.007,885102.342
2026-08-29 01:00:00,4135001,INV03,0.0,0.0,0.0,797589.947
2026-08-29 01:00:00,4135001,INV04,3.497,3.392,0.007,744263.727
2026-08-29 01:15:00,4135001,INV01,6.007,5.827,0.012,654624.133
2026-08-29 01:15:00,4135001,INV02,2.818,2.734,0.008,885102.342
2026-08-29 01:15:00,4135001,INV03,4.016,3.896,0.001,797589.948
2026-08-29 01:15:00,4135001,INV04,9.782,9.488,0.009,744263.729
2026-08-29 01:30:00,4135001,INV01,6.873,6.666,0.014,654624.134
2026-08-29 01:30:00,4135001,INV02,12.235,11.868,0.011,885102.345
2026-08-29 01:30:00,4135001,INV03,0.0,0.0,0.001,797589.948
2026-08-29 01:30:00,4135001,INV04,0.0,0.0,0.009,744263.729
2026-08-29 01:45:00,4135001,INV01,0.0,0.0,0.014,654624.134
2026-08-29 01:45:00,4135001,INV02,22.199,21.533,0.016,885102.351
2026-08-29 01:45:00,4135001,INV03,0.0,0.0,0.001,797589.948
2026-08-29 01:45:00,4135001,INV04,0.0,0.0,0.009,744263.729
2026-08-29 02:00:00,4135001,INV01,0.0,0.0,0.014,654624.134
2026-08-29 02:00:00,4135001,INV02,0.0,0.0,0.016,885102.351
2026-08-29 02:00:00,4135001,INV03,4.307,4.177,0.002,797589.949
2026-08-29 02:00:00,4135001,INV04,6.349,6.159,0.011,744263.731
2026-08-29 02:15:00,4135001,INV01,0.0,0.0,0.014,654624.134
2026-08-29 02:15:00,4135001,INV02,19.756,19.163,0.021,885102.356
2026-08-29 02:15:00,4135001,INV03,0.0,0.0,0.002,797589.949
2026-08-29 02:15:00,4135001,INV04,23.423,22.72,0.017,744263.736
2026-08-29 02:30:00,4135001,INV01,15.265,14.807,0.017,654624.138
2026-08-29 02:30:00,4135001,INV02,0.0,0.0,0.021,885102.356
2026-08-29 02:30:00,4135001,INV03,0.0,0.0,0.002,797589.949
2026-08-29 02:30:00,4135001,INV04,0.0,0.0,0.017,744263.736
2026-08-29 02:45:00,4135001,INV01,0.0,0.0,0.017,654624.138
2026-08-29 02:45:00,4135001,INV02,0.0,0.0,0.021,885102.356
2026-08-29 02:45:00,4135001,INV03,0.0,0.0,0.002,797589.949
2026-08-29 02:45:00,4135001,INV04,0.0,0.0,0.017,744263.736
